,Date & Time,RCC,FS,Op Mode,Status,Thrust,Isp,Bus_V,Bus_I,Emit_V,Emit_I,Emit_P,Ext_V,Ext_I,Ext_P,Rsv_P,Rsv_T,Neut Bias,Neut_V,NeutB_I,NeutB_P,LVB_T,ThermoEle_V,FSe
2181,2024-01-11 00:36:21,0.0,0.0,1.0,3.0,0.977,6839.311,11.901,4.837,9.511,3.889,36.987,9.974,401.114,4.001,9.702,323.073,9.702,325.678,6.361,2.072,310.842,24.651,6.361
2182,2024-01-11 00:36:22,0.0,0.0,1.0,3.0,0.994,6957.387,12.069,4.795,9.528,3.961,37.736,9.879,441.772,4.364,9.979,332.285,9.979,320.572,5.11,1.638,319.551,24.681,5.11
2183,2024-01-11 00:36:23,0.0,0.0,1.0,3.0,0.976,6830.451,12.209,4.827,9.956,3.357,33.424,9.59,360.058,3.453,9.777,325.564,9.777,314.639,6.242,1.964,305.588,24.541,6.242
2184,2024-01-11 00:36:24,0.0,0.0,1.0,3.0,0.968,6776.405,12.26,4.77,9.838,3.949,38.847,9.731,447.474,4.355,9.63,320.693,9.63,325.936,5.517,1.798,312.199,24.49,5.517
2185,2024-01-11 00:36:25,0.0,0.0,1.0,3.0,0.978,6846.61,12.265,4.802,9.537,3.753,35.787,9.948,412.575,4.104,9.702,323.064,9.702,328.584,6.039,1.984,308.554,24.485,6.039
2186,2024-01-11 00:36:26,0.0,0.0,1.0,3.0,0.981,6870.142,12.083,4.778,9.582,3.523,33.753,9.695,439.211,4.258,9.515,316.857,9.515,318.051,5.52,1.756,318.796,24.667,5.52
2187,2024-01-11 00:36:27,0.0,0.0,1.0,3.0,0.971,6796.326,12.073,4.763,9.819,2.432,23.876,9.611,370.891,3.565,9.786,325.871,9.786,326.758,5.848,1.911,313.643,24.677,5.848
2188,2024-01-11 00:36:28,0.0,0.0,1.0,3.0,0.988,6917.081,11.951,4.83,9.707,3.061,29.711,9.729,442.415,4.304,9.763,325.107,9.763,328.47,6.352,2.086,319.453,24.701,6.352
2189,2024-01-11 00:36:29,0.0,0.0,1.0,3.0,0.986,6903.181,11.908,4.752,9.874,3.622,35.766,9.526,390.757,3.722,9.996,332.869,9.996,322.866,3.967,1.281,314.859,24.658,3.967
2190,2024-01-11 00:36:30,0.0,0.0,1.0,3.0,0.969,6783.962,12.208,4.779,9.771,3.578,34.961,9.972,447.362,4.461,9.659,321.634,9.659,315.061,6.155,1.939,310.827,24.542,6.155
2191,2024-01-11 00:36:31,0.0,0.0,1.0,3.0,0.952,6661.523,12.101,4.776,9.836,3.693,36.327,9.503,417.024,3.963,9.871,328.693,9.871,313.651,5.862,1.839,307.695,24.649,5.862
2192,2024-01-11 00:36:32,0.0,0.0,1.0,3.0,0.954,6676.903,12.145,4.8,9.566,3.933,37.627,9.626,296.681,2.856,9.624,320.48,9.624,317.006,5.559,1.762,317.912,24.605,5.559
2193,2024-01-11 00:36:33,0.0,0.0,1.0,3.0,0.979,6850.806,12.184,4.766,9.96,3.925,39.089,9.644,426.846,4.116,9.982,332.389,9.982,318.56,6.242,1.988,317.748,24.566,6.242
2194,2024-01-11 00:36:34,0.0,0.0,1.0,3.0,0.988,6918.093,11.914,4.787,9.51,3.761,35.764,9.793,424.985,4.162,9.963,331.769,9.963,327.208,6.212,2.033,306.832,24.664,6.212
2195,2024-01-11 00:36:35,0.0,0.0,1.0,3.0,0.993,6950.731,12.12,4.838,9.669,3.905,37.762,9.937,412.998,4.104,9.696,322.892,9.696,321.035,6.224,1.998,306.337,24.63,6.224
2196,2024-01-11 00:36:36,0.0,0.0,1.0,3.0,0.993,6953.371,11.802,4.802,9.549,3.459,33.033,9.919,361.073,3.582,9.869,328.643,9.869,316.371,5.461,1.728,313.853,24.552,5.461
2197,2024-01-11 00:36:37,0.0,0.0,1.0,3.0,0.994,6959.688,11.933,4.804,9.723,3.229,31.394,9.567,378.961,3.626,9.887,329.239,9.887,313.995,4.736,1.487,315.905,24.683,4.736
2198,2024-01-11 00:36:38,0.0,0.0,1.0,3.0,0.994,6960.386,11.734,4.77,9.814,3.316,32.546,9.828,445.666,4.38,9.583,319.129,9.583,319.932,4.545,1.454,310.01,24.484,4.545
2199,2024-01-11 00:36:39,0.0,0.0,1.0,3.0,0.984,6891.094,12.149,4.813,9.581,3.611,34.601,9.546,329.421,3.145,9.565,318.514,9.565,329.961,6.042,1.994,306.332,24.601,6.042
2200,2024-01-11 00:36:40,0.0,0.0,1.0,3.0,0.951,6657.214,12.039,4.789,9.913,3.978,39.431,9.953,442.101,4.4,9.619,320.319,9.619,313.848,5.336,1.675,313.764,24.711,5.336
2201,2024-01-11 00:36:41,1.0,0.0,1.0,3.0,0.988,6914.431,12.041,4.842,9.627,3.829,36.864,9.884,340.731,3.368,9.717,323.591,9.717,326.049,5.007,1.633,313.626,24.709,5.007
2202,2024-01-11 00:36:42,0.0,0.0,1.0,3.0,0.986,6904.05,11.926,4.756,9.802,3.611,35.398,9.786,290.004,2.838,9.57,318.68,9.57,320.868,6.359,2.04,310.124,24.676,6.359
2203,2024-01-11 00:36:43,0.0,0.0,1.0,3.0,0.955,6683.322,12.333,4.838,9.778,3.883,37.965,9.841,348.112,3.426,9.725,323.844,9.725,320.104,6.496,2.079,311.722,24.417,6.496
2204,2024-01-11 00:36:44,0.0,0.0,1.0,3.0,0.951,6657.887,11.895,4.772,9.599,3.496,33.562,9.63,411.376,3.961,9.753,324.772,9.753,328.24,6.381,2.094,309.14,24.645,6.381
2205,2024-01-11 00:36:45,1.0,0.0,1.0,3.0,0.954,6676.249,11.992,4.843,9.765,3.782,36.931,9.599,435.322,4.179,9.728,323.957,9.728,316.47,4.8,1.519,317.673,24.742,4.8
2206,2024-01-11 00:36:46,0.0,0.0,1.0,3.0,0.989,6922.597,11.878,4.773,9.869,2.778,27.421,9.691,418.282,4.053,9.684,322.463,9.684,323.17,5.915,1.912,305.746,24.628,5.915
2207,2024-01-11 00:36:47,0.0,0.0,1.0,3.0,0.962,6736.631,12.128,4.825,9.903,3.179,31.48,9.838,338.115,3.326,9.593,319.457,9.593,314.431,5.818,1.829,316.059,24.622,5.818
2208,2024-01-11 00:36:48,0.0,0.0,1.0,3.0,0.958,6707.626,11.993,4.827,9.517,3.965,37.738,9.981,410.826,4.1,9.825,327.17,9.825,321.336,5.193,1.669,320.149,24.743,5.193
2209,2024-01-11 00:36:49,0.0,0.0,1.0,3.0,0.965,6752.793,11.932,4.768,9.998,3.845,38.445,9.516,436.84,4.157,9.7,323.007,9.7,328.36,4.544,1.492,317.48,24.682,4.544
2210,2024-01-11 00:36:50,1.0,0.0,1.0,3.0,0.988,6917.508,11.977,4.841,9.505,3.984,37.867,9.513,376.704,3.584,9.732,324.061,9.732,328.496,4.266,1.401,308.872,24.727,4.266
2211,2024-01-11 00:36:51,0.0,0.0,1.0,3.0,0.989,6919.737,11.902,4.818,9.614,3.642,35.013,9.985,430.204,4.296,9.847,327.901,9.847,314.827,5.978,1.882,316.8,24.652,5.978
2212,2024-01-11 00:36:52,0.0,0.0,1.0,3.0,0.99,6931.978,11.876,4.83,9.599,3.514,33.729,9.868,448.399,4.425,9.904,329.814,9.904,323.202,5.76,1.862,309.912,24.626,5.76
2213,2024-01-11 00:36:53,0.0,0.0,1.0,3.0,0.961,6724.259,11.824,4.827,9.891,3.727,36.865,9.637,306.286,2.952,9.513,316.798,9.513,320.517,5.359,1.718,319.67,24.574,5.359
2214,2024-01-11 00:36:54,0.0,0.0,1.0,3.0,0.968,6773.315,12.051,4.815,9.629,3.493,33.633,9.996,403.296,4.031,9.741,324.381,9.741,319.975,6.162,1.972,306.249,24.699,6.162
2215,2024-01-11 00:36:55,0.0,0.0,1.0,3.0,0.979,6855.932,11.986,4.81,9.545,3.926,37.472,9.634,381.798,3.678,9.61,320.002,9.61,317.271,4.972,1.577,317.819,24.736,4.972
2216,2024-01-11 00:36:56,1.0,0.0,1.0,3.0,0.991,6939.439,11.87,4.849,9.621,3.842,36.963,9.98,427.886,4.27,9.868,328.607,9.868,326.054,5.617,1.831,313.912,24.62,5.617
2217,2024-01-11 00:36:57,0.0,0.0,1.0,3.0,0.95,6653.179,12.011,4.774,9.949,3.225,32.09,9.647,426.315,4.113,9.839,327.647,9.839,316.211,5.507,1.741,316.481,24.739,5.507
2218,2024-01-11 00:36:58,0.0,0.0,1.0,3.0,0.966,6758.644,12.03,4.761,9.765,2.737,26.728,9.667,422.825,4.088,9.957,331.56,9.957,322.446,6.203,2.0,309.971,24.72,6.203
2219,2024-01-11 00:36:59,0.0,0.0,1.0,3.0,0.967,6771.135,11.828,4.787,9.62,3.945,37.953,9.963,375.075,3.737,9.619,320.314,9.619,329.06,5.916,1.947,316.98,24.578,5.916
2220,2024-01-11 00:37:00,0.0,0.0,1.0,3.0,0.997,6977.589,12.036,4.816,9.794,3.716,36.399,9.723,438.617,4.265,9.516,316.87,9.516,325.263,5.426,1.765,309.87,24.714,5.426
2221,2024-01-11 00:37:01,0.0,0.0,1.0,3.0,0.988,6912.941,11.802,4.796,9.944,2.973,29.564,9.667,446.306,4.314,9.581,319.044,9.581,329.622,6.237,2.056,311.885,24.552,6.237
2222,2024-01-11 00:37:02,0.0,0.0,1.0,3.0,0.957,6701.742,12.238,4.838,9.907,3.863,38.268,9.714,334.311,3.247,9.832,327.409,9.832,322.037,6.003,1.933,314.959,24.512,6.003
2223,2024-01-11 00:37:03,0.0,0.0,1.0,3.0,0.988,6916.286,12.291,4.752,9.727,3.754,36.51,9.993,366.301,3.661,9.758,324.956,9.758,320.054,6.264,2.005,313.431,24.459,6.264
2224,2024-01-11 00:37:04,1.0,0.0,1.0,3.0,0.994,6959.176,11.932,4.842,9.899,3.152,31.2,9.501,369.41,3.51,9.511,316.701,9.511,324.372,6.313,2.048,316.585,24.682,6.313
2225,2024-01-11 00:37:05,0.0,0.0,1.0,3.0,0.97,6787.64,11.958,4.817,9.599,3.419,32.818,9.89,275.783,2.727,9.816,326.858,9.816,328.231,5.592,1.836,316.027,24.708,5.592
2226,2024-01-11 00:37:06,0.0,0.0,1.0,3.0,0.989,6924.695,12.032,4.824,9.564,3.819,36.526,9.501,403.241,3.831,9.528,317.285,9.528,329.119,4.17,1.372,319.15,24.718,4.17
2227,2024-01-11 00:37:07,0.0,0.0,1.0,3.0,0.967,6767.343,11.913,4.751,9.821,3.006,29.527,9.539,433.056,4.131,9.566,318.563,9.566,327.668,4.587,1.503,307.388,24.663,4.587
2228,2024-01-11 00:37:08,0.0,0.0,1.0,3.0,0.988,6919.156,11.882,4.818,9.703,3.007,29.181,9.714,397.424,3.861,9.554,318.158,9.554,315.989,5.472,1.729,311.731,24.632,5.472
2229,2024-01-11 00:37:09,0.0,0.0,1.0,3.0,0.976,6828.679,12.167,4.753,9.778,3.854,37.682,9.927,178.484,1.772,9.991,332.707,9.991,325.677,5.753,1.874,317.554,24.583,5.753
2230,2024-01-11 00:37:10,1.0,0.0,1.0,3.0,0.961,6726.215,12.111,4.843,9.957,3.403,33.888,9.512,443.494,4.219,9.669,321.977,9.669,318.33,5.122,1.631,318.258,24.639,5.122
2231,2024-01-11 00:37:11,1.0,0.0,1.0,3.0,0.97,6787.915,11.85,4.845,10.0,3.126,31.261,9.914,342.591,3.396,9.946,331.202,9.946,316.396,5.36,1.696,317.97,24.6,5.36
2232,2024-01-11 00:37:12,0.0,0.0,1.0,3.0,0.976,6833.094,12.12,4.801,9.779,3.444,33.673,9.655,419.683,4.052,9.832,327.391,9.832,327.047,5.527,1.808,309.543,24.63,5.527
2233,2024-01-11 00:37:13,0.0,0.0,1.0,3.0,0.981,6868.983,12.32,4.833,9.816,3.906,38.344,9.904,333.306,3.301,9.611,320.045,9.611,322.809,5.863,1.893,307.874,24.43,5.863
2234,2024-01-11 00:37:14,0.0,0.0,1.0,3.0,0.975,6823.172,11.939,4.795,9.578,3.998,38.297,9.82,390.643,3.836,9.687,322.589,9.687,327.036,6.238,2.04,314.666,24.689,6.238
2235,2024-01-11 00:37:15,0.0,0.0,1.0,3.0,0.992,6945.43,11.693,4.783,9.68,3.211,31.087,9.8,425.3,4.168,9.811,326.716,9.811,328.035,5.147,1.688,315.294,24.443,5.147
2236,2024-01-11 00:37:16,0.0,0.0,1.0,3.0,0.958,6704.298,11.828,4.761,9.952,3.174,31.583,9.647,381.871,3.684,9.626,320.553,9.626,320.574,5.904,1.893,317.765,24.578,5.904
2237,2024-01-11 00:37:17,0.0,0.0,1.0,3.0,0.988,6919.424,11.847,4.831,9.586,3.611,34.616,9.875,422.696,4.174,9.802,326.406,9.802,325.592,5.035,1.639,305.242,24.597,5.035
2238,2024-01-11 00:37:18,0.0,0.0,1.0,3.0,0.987,6909.736,12.137,4.819,9.919,3.627,35.98,9.867,348.08,3.434,9.864,328.459,9.864,319.432,5.902,1.885,308.234,24.613,5.902
2239,2024-01-11 00:37:19,0.0,0.0,1.0,3.0,0.971,6794.209,11.811,4.837,9.724,3.77,36.657,9.965,406.115,4.047,9.87,328.671,9.87,328.156,6.477,2.126,311.807,24.561,6.477
2240,2024-01-11 00:37:20,0.0,0.0,1.0,3.0,0.963,6737.661,11.874,4.82,9.956,3.151,31.37,9.798,401.894,3.938,9.864,328.484,9.864,328.054,5.871,1.926,307.39,24.624,5.871
2241,2024-01-11 00:37:21,0.0,0.0,1.0,3.0,0.995,6963.598,11.903,4.814,9.563,3.906,37.349,9.624,395.578,3.807,9.83,327.333,9.83,323.794,6.159,1.994,307.937,24.653,6.159
2242,2024-01-11 00:37:22,0.0,0.0,1.0,3.0,0.987,6910.422,12.185,4.813,9.624,3.043,29.28,9.862,448.047,4.419,9.728,323.928,9.728,329.673,5.906,1.947,316.232,24.565,5.906
2243,2024-01-11 00:37:23,0.0,0.0,1.0,3.0,0.958,6702.724,12.288,4.814,9.66,3.776,36.478,9.849,420.336,4.14,9.947,331.25,9.947,321.194,4.917,1.579,313.201,24.462,4.917
2244,2024-01-11 00:37:24,0.0,0.0,1.0,3.0,0.977,6836.204,11.889,4.783,9.646,3.868,37.312,9.865,357.655,3.528,9.953,331.434,9.953,314.034,6.288,1.975,320.149,24.639,6.288
2245,2024-01-11 00:37:25,0.0,0.0,1.0,3.0,0.978,6843.539,12.081,4.773,9.976,3.451,34.423,9.86,438.092,4.32,9.528,317.283,9.528,320.449,6.285,2.014,316.739,24.669,6.285
2246,2024-01-11 00:37:26,0.0,0.0,1.0,3.0,0.991,6937.876,11.824,4.795,9.637,3.985,38.402,9.939,419.579,4.17,9.659,321.646,9.659,315.316,6.321,1.993,307.568,24.574,6.321
2247,2024-01-11 00:37:27,0.0,0.0,1.0,3.0,0.96,6719.679,12.048,4.795,9.69,3.858,37.379,9.886,376.726,3.724,9.936,330.876,9.936,314.224,6.38,2.005,316.044,24.702,6.38
2248,2024-01-11 00:37:28,0.0,0.0,1.0,3.0,0.985,6894.077,11.93,4.753,9.514,3.909,37.192,9.734,429.866,4.184,9.566,318.539,9.566,316.268,6.258,1.979,310.52,24.68,6.258
2249,2024-01-11 00:37:29,0.0,0.0,1.0,3.0,0.953,6670.653,12.047,4.766,9.984,3.7,36.94,9.905,373.698,3.701,9.97,332.016,9.97,319.871,6.196,1.982,308.691,24.703,6.196
2250,2024-01-11 00:37:30,0.0,0.0,1.0,3.0,0.988,6918.47,11.941,4.806,9.669,3.024,29.24,9.773,339.424,3.317,9.71,323.352,9.71,315.721,5.175,1.634,320.27,24.691,5.175
2251,2024-01-11 00:37:31,0.0,0.0,1.0,3.0,0.98,6857.839,12.061,4.757,9.681,2.649,25.646,9.751,284.637,2.776,9.655,321.523,9.655,328.395,5.741,1.885,313.132,24.689,5.741
2252,2024-01-11 00:37:32,0.0,0.0,1.0,3.0,0.982,6870.815,12.028,4.803,9.785,3.723,36.43,9.994,439.983,4.397,9.772,325.405,9.772,329.248,5.339,1.758,319.29,24.722,5.339
2253,2024-01-11 00:37:33,0.0,0.0,1.0,3.0,0.965,6757.458,11.926,4.771,9.837,3.442,33.858,9.781,370.191,3.621,9.775,325.515,9.775,319.253,4.993,1.594,317.984,24.676,4.993
2254,2024-01-11 00:37:34,0.0,0.0,1.0,3.0,0.968,6776.128,12.222,4.766,9.608,2.935,28.198,9.985,321.99,3.215,9.681,322.377,9.681,318.064,5.576,1.773,313.721,24.528,5.576
2255,2024-01-11 00:37:35,0.0,0.0,1.0,3.0,0.953,6671.799,11.959,4.823,9.763,2.981,29.103,9.606,375.228,3.605,9.661,321.715,9.661,322.952,5.486,1.772,318.527,24.709,5.486
2256,2024-01-11 00:37:36,0.0,0.0,1.0,3.0,0.985,6892.953,12.062,4.778,9.87,3.404,33.599,9.878,438.524,4.332,9.749,324.631,9.749,326.511,5.997,1.958,320.571,24.688,5.997
2257,2024-01-11 00:37:37,0.0,0.0,1.0,3.0,0.96,6722.042,12.154,4.832,9.865,3.993,39.395,9.873,393.418,3.884,9.627,320.563,9.627,327.357,5.301,1.735,306.222,24.596,5.301
2258,2024-01-11 00:37:38,0.0,0.0,1.0,3.0,0.991,6933.721,12.34,4.834,9.858,3.898,38.426,9.885,374.575,3.703,9.82,326.999,9.82,318.976,6.073,1.937,316.707,24.41,6.073
2259,2024-01-11 00:37:39,0.0,0.0,1.0,3.0,0.961,6724.791,11.887,4.825,9.943,3.308,32.889,9.564,400.535,3.831,9.555,318.17,9.555,328.009,5.746,1.885,314.399,24.637,5.746
2260,2024-01-11 00:37:40,0.0,0.0,1.0,3.0,0.974,6815.732,12.084,4.763,9.894,3.704,36.647,9.928,227.534,2.259,9.905,329.849,9.905,326.043,6.202,2.022,312.798,24.666,6.202
2261,2024-01-11 00:37:41,0.0,0.0,1.0,3.0,0.961,6726.941,12.143,4.818,9.787,3.366,32.946,9.697,365.946,3.549,9.601,319.7,9.601,315.226,6.242,1.967,310.728,24.607,6.242
2262,2024-01-11 00:37:42,1.0,0.0,1.0,3.0,1.0,6997.99,11.879,4.845,9.652,3.578,34.536,9.673,416.236,4.026,9.849,327.958,9.849,328.014,6.288,2.062,314.89,24.629,6.288
2263,2024-01-11 00:37:43,0.0,0.0,1.0,3.0,0.956,6693.873,11.726,4.791,9.903,3.007,29.773,9.899,444.259,4.398,9.515,316.846,9.515,321.125,6.149,1.975,310.301,24.476,6.149
2264,2024-01-11 00:37:44,0.0,0.0,1.0,3.0,0.991,6938.864,11.842,4.84,9.967,3.417,34.059,9.817,372.361,3.656,9.6,319.674,9.6,322.527,5.417,1.747,306.885,24.592,5.417
2265,2024-01-11 00:37:45,0.0,0.0,1.0,3.0,0.974,6816.33,12.135,4.815,9.603,3.522,33.821,9.836,418.618,4.118,9.706,323.195,9.706,326.249,5.972,1.948,317.58,24.615,5.972
2266,2024-01-11 00:37:46,1.0,0.0,1.0,3.0,0.974,6816.712,11.912,4.849,9.924,3.097,30.732,9.615,435.554,4.188,9.794,326.129,9.794,324.722,5.181,1.683,314.091,24.662,5.181
2267,2024-01-11 00:37:47,1.0,0.0,1.0,3.0,0.993,6953.001,12.18,4.84,9.589,3.793,36.376,9.73,363.576,3.538,9.569,318.632,9.569,321.34,6.299,2.024,316.138,24.57,6.299
2268,2024-01-11 00:37:48,0.0,0.0,1.0,3.0,0.983,6884.367,12.21,4.829,9.658,3.996,38.591,9.676,344.004,3.329,9.582,319.065,9.582,323.359,6.127,1.981,317.119,24.54,6.127
2269,2024-01-11 00:37:49,0.0,0.0,1.0,3.0,0.978,6847.865,11.832,4.821,9.638,3.732,35.965,9.831,378.29,3.719,9.883,329.098,9.883,323.913,4.688,1.518,318.816,24.582,4.688
2270,2024-01-11 00:37:50,0.0,0.0,1.0,3.0,0.952,6666.263,12.079,4.757,9.521,3.467,33.006,9.627,449.397,4.327,9.587,319.242,9.587,324.732,6.277,2.038,309.076,24.671,6.277
2271,2024-01-11 00:37:51,1.0,0.0,1.0,3.0,0.968,6774.167,12.134,4.842,9.738,3.71,36.131,9.546,436.509,4.167,9.729,323.975,9.729,326.163,6.4,2.087,313.875,24.616,6.4
2272,2024-01-11 00:37:52,0.0,0.0,1.0,3.0,0.98,6862.643,12.061,4.812,9.922,3.677,36.481,9.8,289.49,2.837,9.81,326.676,9.81,320.867,5.649,1.813,311.24,24.689,5.649
2273,2024-01-11 00:37:53,0.0,0.0,1.0,3.0,0.996,6970.878,11.85,4.759,9.895,3.611,35.727,9.676,392.406,3.797,9.933,330.753,9.933,316.83,6.057,1.919,317.65,24.6,6.057
2274,2024-01-11 00:37:54,0.0,0.0,1.0,3.0,0.974,6819.784,11.941,4.827,9.524,3.318,31.599,9.755,438.257,4.275,9.866,328.551,9.866,321.534,6.17,1.984,318.606,24.691,6.17
2275,2024-01-11 00:37:55,0.0,0.0,1.0,3.0,0.976,6831.308,12.185,4.781,9.967,3.594,35.82,9.787,429.346,4.202,9.526,317.23,9.526,321.379,4.613,1.483,318.393,24.565,4.613
2276,2024-01-11 00:37:56,0.0,0.0,1.0,3.0,0.95,6650.663,12.005,4.807,9.58,3.798,36.385,9.663,439.188,4.244,9.785,325.85,9.785,325.255,6.102,1.985,319.959,24.745,6.102
2277,2024-01-11 00:37:57,0.0,0.0,1.0,3.0,0.974,6818.393,11.996,4.813,9.8,3.38,33.121,9.802,439.388,4.307,9.945,331.153,9.945,316.199,5.111,1.616,320.942,24.746,5.111
2278,2024-01-11 00:37:58,0.0,0.0,1.0,3.0,0.984,6891.127,12.256,4.753,9.666,3.468,33.521,9.653,411.804,3.975,9.691,322.718,9.691,317.809,5.22,1.659,310.073,24.494,5.22
2279,2024-01-11 00:37:59,0.0,0.0,1.0,3.0,0.97,6793.386,12.122,4.821,9.663,3.246,31.368,9.884,413.34,4.085,9.776,325.556,9.776,325.295,4.259,1.386,316.303,24.628,4.259
2280,2024-01-11 00:38:00,0.0,0.0,1.0,3.0,0.976,6829.82,11.782,4.806,9.859,3.798,37.447,9.698,384.574,3.73,9.795,326.175,9.795,327.771,6.446,2.113,320.81,24.532,6.446
2281,2024-01-11 00:38:01,0.0,0.0,1.0,3.0,0.952,6667.117,11.824,4.769,9.943,3.741,37.203,9.595,363.929,3.492,9.917,330.243,9.917,326.121,4.987,1.626,320.908,24.574,4.987
2282,2024-01-11 00:38:02,0.0,0.0,1.0,3.0,0.973,6809.425,12.121,4.778,9.721,3.37,32.762,9.674,394.728,3.819,9.984,332.474,9.984,324.858,6.042,1.963,306.194,24.629,6.042
2283,2024-01-11 00:38:03,0.0,0.0,1.0,3.0,0.969,6781.52,11.909,4.82,9.502,2.89,27.463,9.974,407.535,4.065,9.977,332.238,9.977,327.258,6.159,2.016,309.799,24.659,6.159
2284,2024-01-11 00:38:04,0.0,0.0,1.0,3.0,0.989,6924.806,12.054,4.808,9.818,3.961,38.89,9.552,407.251,3.89,9.638,320.947,9.638,317.057,6.443,2.043,309.628,24.696,6.443
2285,2024-01-11 00:38:05,0.0,0.0,1.0,3.0,0.958,6707.42,12.136,4.798,9.814,3.772,37.016,9.775,444.287,4.343,9.7,323.0,9.7,320.091,6.45,2.065,313.973,24.614,6.45
2286,2024-01-11 00:38:06,0.0,0.0,1.0,3.0,0.955,6688.461,11.753,4.798,9.564,3.82,36.535,9.995,405.963,4.057,9.849,327.973,9.849,327.191,5.329,1.744,318.562,24.503,5.329
2287,2024-01-11 00:38:07,0.0,0.0,1.0,3.0,0.951,6659.913,11.844,4.764,9.948,3.116,31.0,9.675,439.194,4.249,9.75,324.682,9.75,319.876,6.077,1.944,311.857,24.594,6.077
2288,2024-01-11 00:38:08,0.0,0.0,1.0,3.0,0.969,6780.569,11.679,4.77,9.732,3.95,38.443,9.753,437.066,4.263,9.955,331.493,9.955,326.795,5.414,1.769,316.716,24.429,5.414
2289,2024-01-11 00:38:09,0.0,0.0,1.0,3.0,0.961,6726.134,11.925,4.815,9.953,3.54,35.23,9.719,444.192,4.317,9.52,317.032,9.52,316.265,5.791,1.832,316.937,24.675,5.791
2290,2024-01-11 00:38:10,0.0,0.0,1.0,3.0,0.958,6702.935,12.007,4.775,9.97,3.447,34.371,9.973,354.346,3.534,9.651,321.388,9.651,320.765,6.362,2.041,320.059,24.743,6.362
2291,2024-01-11 00:38:11,0.0,0.0,1.0,3.0,0.967,6767.314,12.039,4.805,9.502,3.423,32.525,9.673,386.567,3.739,9.783,325.78,9.783,324.407,6.493,2.106,312.813,24.711,6.493
2292,2024-01-11 00:38:12,1.0,0.0,1.0,3.0,0.965,6752.024,12.193,4.848,9.865,3.529,34.816,9.754,385.144,3.757,9.812,326.751,9.812,322.326,6.232,2.009,318.363,24.557,6.232
2293,2024-01-11 00:38:13,0.0,0.0,1.0,3.0,0.973,6807.759,12.193,4.835,9.782,3.924,38.39,9.603,427.247,4.103,9.685,322.524,9.685,323.793,6.094,1.973,313.979,24.557,6.094
2294,2024-01-11 00:38:14,0.0,0.0,1.0,3.0,0.983,6878.514,11.72,4.822,9.973,3.15,31.418,9.611,382.113,3.673,9.955,331.514,9.955,321.959,5.439,1.751,307.069,24.47,5.439
2295,2024-01-11 00:38:15,0.0,0.0,1.0,3.0,0.962,6733.67,11.856,4.819,9.857,3.965,39.081,9.746,419.663,4.09,9.934,330.81,9.934,327.139,5.298,1.733,309.604,24.606,5.298
2296,2024-01-11 00:38:16,0.0,0.0,1.0,3.0,0.951,6656.991,12.05,4.769,9.593,3.674,35.243,9.8,413.563,4.053,9.513,316.776,9.513,317.852,4.29,1.363,319.651,24.7,4.29
2297,2024-01-11 00:38:17,0.0,0.0,1.0,3.0,0.983,6883.409,11.94,4.804,9.94,3.482,34.608,9.517,382.267,3.638,9.715,323.507,9.715,318.471,5.713,1.82,312.83,24.69,5.713
2298,2024-01-11 00:38:18,0.0,0.0,1.0,3.0,0.998,6982.896,11.872,4.807,9.754,3.778,36.85,9.711,444.043,4.312,9.808,326.594,9.808,319.528,6.296,2.012,315.502,24.622,6.296
2299,2024-01-11 00:38:19,1.0,0.0,1.0,3.0,0.985,6896.974,11.8,4.849,9.983,3.876,38.698,9.757,424.099,4.138,9.627,320.59,9.627,317.799,4.735,1.505,308.42,24.55,4.735
2300,2024-01-11 00:38:20,0.0,0.0,1.0,3.0,0.978,6848.31,12.015,4.829,9.87,3.572,35.256,9.899,336.043,3.326,9.602,319.762,9.602,316.512,5.593,1.77,311.569,24.735,5.593
2301,2024-01-11 00:38:21,0.0,0.0,1.0,3.0,0.952,6662.287,11.952,4.819,9.578,3.727,35.696,9.589,428.426,4.108,9.674,322.143,9.674,317.604,6.467,2.054,312.283,24.702,6.467
2302,2024-01-11 00:38:22,0.0,0.0,1.0,3.0,0.988,6916.894,12.068,4.837,9.609,3.85,36.996,9.977,398.625,3.977,9.785,325.847,9.785,314.245,4.476,1.407,320.342,24.682,4.476
2303,2024-01-11 00:38:23,0.0,0.0,1.0,3.0,0.975,6822.248,12.128,4.76,9.583,3.877,37.158,9.537,372.758,3.555,9.813,326.78,9.813,317.279,5.917,1.877,305.313,24.622,5.917
2304,2024-01-11 00:38:24,0.0,0.0,1.0,3.0,0.982,6872.361,12.114,4.833,9.817,3.302,32.412,9.54,412.567,3.936,9.967,331.898,9.967,316.189,6.039,1.91,313.246,24.636,6.039
2305,2024-01-11 00:38:25,0.0,0.0,1.0,3.0,0.997,6975.812,12.138,4.779,9.927,3.82,37.923,9.736,389.917,3.796,9.958,331.6,9.958,315.339,6.009,1.895,316.992,24.612,6.009
2306,2024-01-11 00:38:26,0.0,0.0,1.0,3.0,0.991,6937.512,12.207,4.781,9.708,3.572,34.677,9.967,415.882,4.145,9.631,320.707,9.631,320.558,4.134,1.325,309.885,24.543,4.134
2307,2024-01-11 00:38:27,0.0,0.0,1.0,3.0,0.976,6830.243,11.813,4.803,9.539,3.91,37.292,9.859,444.59,4.383,9.674,322.146,9.674,328.443,5.717,1.878,314.067,24.563,5.717
